Nº,Date,Time,League,Season,Home,Away,Round,HT_Goals_H,HT_Goals_A,FT_Goals_H,FT_Goals_A,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over8,FT_Odd_Under8,FT_Odd_Over8_Open,FT_Odd_Under8_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4,HT_Ball_Possession_H,HT_Ball_Possession_A,HT_Goal_Attempts_H,HT_Goal_Attempts_A,HT_Attacks_H,HT_Attacks_A,HT_Dangerous_Attacks_H,HT_Dangerous_Attacks_A,HT_Shots_on_Goal_H,HT_Shots_on_Goal_A,HT_Shots_off_Goal_H,HT_Shots_off_Goal_A,HT_Blocked_Shots_H,HT_Blocked_Shots_A,HT_Total_Passes_H,HT_Total_Passes_A,HT_Completed_Passes_H,HT_Completed_Passes_A,HT_Free_Kicks_A,HT_Free_Kicks_H,HT_Goal_Kicks_H,HT_Goal_Kicks_A,HT_Corner_Kicks_H,HT_Corner_Kicks_A,HT_Offsides_H,HT_Offsides_A,HT_Goalkeeper_Saves_H,HT_Goalkeeper_Saves_A,HT_Fouls_H,HT_Fouls_A,HT_Yellow_Cards_H,HT_Yellow_Cards_A,HT_Red_Cards_H,HT_Red_Cards_A,HT_Tackles_H,HT_Tackles_A,HT_Throwin_A,HT_Throwin_H,FT_Ball_Possession_H,FT_Ball_Possession_A,FT_Goal_Attempts_H,FT_Goal_Attempts_A,FT_Attacks_H,FT_Attacks_A,FT_Dangerous_Attacks_H,FT_Dangerous_Attacks_A,FT_Shots_on_Goal_H,FT_Shots_on_Goal_A,FT_Shots_off_Goal_H,FT_Shots_off_Goal_A,FT_Blocked_Shots_H,FT_Blocked_Shots_A,FT_Total_Passes_H,FT_Total_Passes_A,FT_Completed_Passes_H,FT_Completed_Passes_A,FT_Pass_Success_%_H,FT_Pass_Success_%_A,FT_Free_Kicks_A,FT_Free_Kicks_H,FT_Goal_Kicks_H,FT_Goal_Kicks_A,FT_Corner_Kicks_H,FT_Corner_Kicks_A,FT_Offsides_H,FT_Offsides_A,FT_Goalkeeper_Saves_H,FT_Goalkeeper_Saves_A,FT_Fouls_H,FT_Fouls_A,FT_Yellow_Cards_H,FT_Yellow_Cards_A,FT_Red_Cards_A,FT_Red_Cards_H,FT_Tackles_H,FT_Tackles_A,FT_Throwin_A,FT_Throwin_H
2519,2017-06-10,13:00,EUROPE - WORLD CUP,2018,Kazakhstan,Denmark,QUALIFICATION,0,1,1,3,8.0,2.5,1.8,6.5,2.1,2.1,1.33,3.25,1.44,2.63,0.0,0.0,0,0,2.63,1.44,3.25,1.33,0.0,0.0,0,0,6.5,1.11,10.00,1.06,9.5,5.25,1.36,7.0,3.75,1.53,3.2,1.18,1.07,2.6,1.29,1.11,2.1,1.67,2.25,1.57,1.05,12.0,1.08,8.00,1.02,11.5,1.09,7.30,1.25,3.75,1.36,3.00,1.35,3.26,1.57,2.41,1.75,2.05,2.15,1.67,2.39,1.59,3.00,1.40,3.0,1.36,4.00,1.22,4.94,1.15,6.30,1.12,5.5,1.14,9.00,1.07,9.1,1.02,13.50,1.02,13.0,1.04,19.00,1.02,0.0,0.0,0,0,23.0,1.01,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.6,1.11,6.6,1.11,4.15,1.22,13.0,1.05,2.85,1.4,0.0,0.0,2.15,1.79,0.0,0.0,1.63,2.25,0.0,0.0,1.35,3.1,0.0,0.0,1.21,4.25,12.0,6.5,6.0,8.0,19.0,9.5,8.5,12.0,41.0,26.0,23.0,29.0,126.0,67.0,67.0,81.0,15.0,21.0,41.0,126.0,501.0,301.0,301.0,401.0,401.0,61,39,9,5,0,0,0,0,0,2,7,1,2,2,201,111,175.0,85.0,5,7,0.0,0.0,2,2,0,3,1,0,5,4,1,0,1.0,0.0,0,0,12,20,49,51,17,14,0,0,0,0,2,7,11,3,4,4,360,404,313.0,353.0,0.0,0.0,11,14,0.0,0.0,3,2,0,4,4,1,12,10,2,0,0,1,0,0,17,30
2520,2017-06-10,13:00,EUROPE - WORLD CUP,2018,Scotland,England,QUALIFICATION,0,0,2,2,5.5,2.1,2.38,5.5,2.05,2.4,1.44,2.63,1.50,2.50,0.0,0.0,0,0,3.25,1.33,3.40,1.30,0.0,0.0,0,0,10.0,1.06,10.0,1.06,5.5,3.75,1.73,5.0,3.4,1.75,2.15,1.29,1.17,2.1,1.33,1.18,2.05,1.7,2.2,1.62,1.08,8.0,1.10,7.50,1.09,6.9,1.10,6.9,1.36,3.0,1.40,2.75,1.56,2.46,1.62,2.29,2.15,1.67,2.35,1.57,3.15,1.37,3.20,1.36,4.0,1.22,4.33,1.20,6.8,1.09,6.8,1.10,9.0,1.07,10.00,1.06,10.5,1.04,14.50,1.02,19.0,1.02,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.8,1.25,4.4,1.2,2.67,1.45,6.8,1.1,2.02,1.91,15.0,1.04,1.5,2.5,24.0,1.02,1.27,3.55,0.0,0.0,1.14,5.75,0.0,0.0,1.09,9.0,8.5,6.0,7.0,13.0,11.0,7.0,8.5,19.0,26.0,17.0,19.0,34.0,51.0,41.0,51.0,67.0,29.0,34.0,51.0,151.0,201.0,126.0,151.0,301.0,401.0,33,67,1,6,0,0,0,0,1,3,0,1,0,2,127,295,96.0,254.0,2,6,0.0,0.0,4,5,0,0,3,1,1,5,1,1,0.0,0.0,0,0,21,12,40,60,8,16,0,0,0,0,3,9,4,3,1,4,304,486,234.0,315.0,0.0,0.0,9,9,0.0,0.0,4,7,0,0,7,1,7,9,1,2,0,0,0,0,38,19
2521,2017-06-10,13:00,EUROPE - WORLD CUP,2018,Slovenia,Malta,QUALIFICATION,1,0,2,0,1.33,3.25,23.0,1.33,3.4,26.0,1.25,3.75,1.22,4.00,0.0,0.0,0,0,2.2,1.62,2.00,1.73,0.0,0.0,0,0,5.0,1.17,4.33,1.20,1.08,13.0,34.0,1.08,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.22,3.5,1.29,1.03,15.0,1.02,17.00,1.02,14.0,1.02,15.00,1.14,5.5,1.13,6.00,1.22,4.0,1.19,4.70,1.48,2.6,1.57,2.35,1.9,1.92,1.68,2.19,2.2,1.62,2.00,1.73,3.2,1.36,2.90,1.42,3.75,1.25,3.40,1.30,5.2,1.14,5.40,1.15,7.0,1.1,6.50,1.11,8.5,1.07,8.00,1.08,15.0,1.03,13.00,1.04,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,1.01,21.0,0.0,0.0,0.0,0.0,1.1,6.8,0.0,0.0,1.19,4.5,0.0,0.0,1.32,3.3,0.0,0.0,1.55,2.38,0.0,0.0,1.9,1.9,0.0,0.0,15.0,51.0,251.0,501.0,7.0,23.0,101.0,351.0,5.0,17.0,67.0,501.0,4.75,17.0,67.0,501.0,301.0,301.0,301.0,301.0,6.0,21.0,81.0,501.0,301.0,74,26,14,1,0,0,0,0,5,0,4,1,5,0,295,112,257.0,67.0,8,9,0.0,0.0,10,1,3,0,0,4,5,9,0,2,0.0,0.0,0,0,3,10,70,30,23,3,0,0,0,0,8,1,9,2,6,0,654,240,577.0,155.0,0.0,0.0,17,15,0.0,0.0,13,1,9,1,1,6,9,14,1,4,0,0,0,0,11,20
2522,2017-06-10,15:45,EUROPE - WORLD CUP,2018,Germany,San Marino,QUALIFICATION,4,0,7,0,1.02,17.0,51.0,1.02,17.0,51.0,1.01,23.0,1.02,21.00,0.0,0.0,0,0,1.1,7.0,1.13,6.00,0.0,0.0,0,0,1.33,3.25,1.40,2.75,1.01,34.0,101.0,1.01,26.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.17,5.0,1.17,1.01,34.0,1.01,34.0,0.0,0.0,0,0,1.01,34.0,1.01,34.0,0.0,0.0,0,0,1.01,29.0,1.01,29.0,0.0,0.0,0,0,1.01,17.0,1.01,15.00,1.02,14.0,1.03,12.50,1.08,8.0,1.10,7.00,1.09,7.5,1.11,6.70,1.2,4.33,1.22,4.00,1.29,3.44,1.26,3.90,1.4,2.75,1.44,2.63,1.48,2.69,1.56,2.43,1.73,2.0,1.83,1.83,1.97,1.85,2.09,1.74,2.38,1.53,2.50,1.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,501.0,301.0,301.0,126.0,251.0,501.0,301.0,51.0,151.0,501.0,501.0,23.0,67.0,101.0,251.0,301.0,301.0,301.0,301.0,13.0,51.0,301.0,201.0,301.0,76,24,17,0,0,0,0,0,5,0,5,0,7,0,330,66,300.0,37.0,5,7,0.0,0.0,5,0,0,0,0,1,4,8,0,0,0.0,0.0,0,0,6,13,77,23,26,0,0,0,0,0,8,0,10,0,8,0,633,117,576.0,62.0,0.0,0.0,13,16,0.0,0.0,10,0,3,0,0,1,9,17,0,3,0,0,0,0,13,23
2523,2017-06-10,15:45,EUROPE - WORLD CUP,2018,Lithuania,Slovakia,QUALIFICATION,0,1,1,2,6.5,2.05,2.3,5.0,2.1,2.4,1.5,2.5,1.44,2.63,0.0,0.0,0,0,3.4,1.3,3.25,1.33,0.0,0.0,0,0,10.0,1.06,10.0,1.06,6.25,3.75,1.67,4.75,3.3,1.8,2.25,1.29,1.14,2.05,1.34,1.2,2.25,1.57,2.05,1.7,1.1,7.5,1.08,8.00,1.09,6.7,1.14,5.60,1.4,2.75,1.36,3.00,1.69,2.2,1.82,1.98,2.35,1.57,2.20,1.65,3.6,1.3,3.90,1.26,4.33,1.2,4.00,1.22,7.9,1.06,8.70,1.07,10.0,1.06,9.00,1.07,15.0,1.01,18.00,1.01,21.0,1.02,19.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4.25,1.21,5.0,1.17,2.85,1.4,7.0,1.1,2.08,1.85,0.0,0.0,1.52,2.42,0.0,0.0,1.27,3.55,0.0,0.0,1.14,5.75,0.0,0.0,0.0,0.0,7.5,5.0,6.5,11.0,12.0,7.0,9.0,15.0,29.0,21.0,21.0,41.0,81.0,51.0,67.0,81.0,26.0,34.0,67.0,201.0,351.0,201.0,251.0,501.0,301.0,40,60,6,6,0,0,0,0,1,1,5,3,0,2,161,264,135.0,233.0,5,6,0.0,0.0,2,1,0,0,0,1,5,5,1,2,0.0,0.0,0,0,13,12,44,56,11,9,0,0,0,0,3,2,7,4,1,3,359,503,298.0,436.0,0.0,0.0,12,13,0.0,0.0,5,3,1,2,0,2,13,11,3,3,0,0,0,0,30,27
2524,2017-06-10,15:45,EUROPE - WORLD CUP,2018,Montenegro,Armenia,QUALIFICATION,2,0,4,1,2.25,2.25,5.0,2.3,2.1,6.0,1.36,3.0,1.50,2.50,0.0,0.0,0,0,2.63,1.44,3.40,1.30,0.0,0.0,0,0,7.0,1.1,10.00,1.06,1.7,3.9,5.5,1.62,3.4,6.5,1.17,1.29,2.2,1.13,1.33,2.3,1.75,2.0,2.25,1.57,1.05,12.0,1.10,7.00,1.03,9.7,1.09,7.30,1.25,3.75,1.40,2.75,1.37,3.15,1.57,2.41,1.8,2.0,2.25,1.62,2.46,1.56,3.00,1.40,3.0,1.36,4.33,1.20,5.0,1.15,6.30,1.12,5.5,1.14,10.00,1.06,9.1,1.02,13.50,1.02,13.0,1.04,21.00,1.02,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.26,3.7,1.45,2.67,1.21,4.25,1.89,2.04,1.11,6.6,2.42,1.52,0.0,0.0,3.45,1.3,0.0,0.0,5.25,1.16,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,26.0,51.0,7.5,7.0,15.0,41.0,8.0,8.0,15.0,41.0,13.0,13.0,23.0,51.0,151.0,101.0,101.0,151.0,26.0,26.0,41.0,81.0,251.0,47,53,10,6,0,0,0,0,3,4,6,1,1,1,150,271,120.0,236.0,8,6,0.0,0.0,3,2,0,0,4,1,8,6,0,0,0.0,0.0,0,0,9,10,46,54,13,14,0,0,0,0,5,8,7,3,1,3,335,555,272.0,490.0,0.0,0.0,15,14,0.0,0.0,5,2,0,1,7,1,15,13,0,2,0,0,0,0,19,20
2525,2017-06-10,15:45,EUROPE - WORLD CUP,2018,Norway,Czech Republic,QUALIFICATION,0,1,1,1,3.6,2.05,3.1,3.25,2.0,3.5,1.44,2.63,1.50,2.50,0.0,0.0,0,0,3.25,1.33,3.40,1.30,0.0,0.0,0,0,10.0,1.06,10.0,1.06,3.3,3.25,2.4,2.6,3.0,2.9,1.57,1.35,1.34,1.42,1.4,1.53,1.91,1.91,1.95,1.8,1.08,8.0,1.10,7.50,1.08,7.2,1.11,6.40,1.36,3.0,1.40,2.75,1.6,2.38,1.68,2.18,2.2,1.65,2.35,1.57,3.26,1.35,3.40,1.32,4.0,1.22,4.33,1.20,7.2,1.08,7.40,1.09,9.0,1.07,10.00,1.06,15.0,1.01,15.0,1.01,19.0,1.02,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.25,1.63,2.67,1.45,1.9,2.03,3.9,1.24,1.45,2.67,6.6,1.11,1.22,4.15,10.5,1.07,1.12,6.25,16.0,1.04,1.05,13.0,25.0,1.02,1.02,20.0,8.0,7.0,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,51.0,41.0,67.0,151.0,81.0,67.0,81.0,151.0,451.0,50,50,6,6,0,0,0,0,2,4,2,1,2,1,201,252,170.0,216.0,3,9,0.0,0.0,3,2,0,0,3,2,3,10,0,0,0.0,0.0,0,0,15,11,57,43,20,11,0,0,0,0,6,4,12,4,2,3,475,423,408.0,340.0,0.0,0.0,8,14,0.0,0.0,4,3,2,1,3,5,7,14,1,3,0,0,0,0,24,21
2526,2017-06-10,15:45,EUROPE - WORLD CUP,2018,Poland,Romania,QUALIFICATION,1,0,3,1,2.2,2.25,6.0,2.2,2.1,6.5,1.4,2.75,1.50,2.50,0.0,0.0,0,0,3.0,1.36,3.40,1.30,0.0,0.0,0,0,8.0,1.08,10.00,1.06,1.57,3.75,8.0,1.62,3.3,7.0,1.09,1.29,2.4,1.11,1.34,2.3,2.05,1.7,2.25,1.57,1.08,8.5,1.10,7.00,1.04,9.3,1.08,8.10,1.33,3.25,1.40,2.75,1.48,2.69,1.49,2.65,2.08,1.73,2.25,1.62,2.92,1.42,2.70,1.47,3.5,1.29,4.00,1.22,6.2,1.1,5.60,1.15,8.0,1.08,10.00,1.06,12.5,1.03,12.00,1.03,17.0,1.02,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.17,5.0,1.35,3.1,1.14,5.75,1.7,2.1,1.07,10.0,2.3,1.6,1.02,20.0,3.1,1.35,1.01,32.0,4.8,1.18,0.0,0.0,7.0,1.1,0.0,0.0,8.5,15.0,34.0,81.0,6.0,7.0,21.0,51.0,6.5,8.5,19.0,51.0,11.0,13.0,34.0,67.0,301.0,201.0,201.0,351.0,21.0,29.0,51.0,151.0,401.0,67,33,6,4,0,0,0,0,2,1,2,3,2,0,307,163,277.0,141.0,6,4,0.0,0.0,2,0,2,0,1,1,5,5,0,1,0.0,0.0,0,0,9,12,57,43,9,11,0,0,0,0,4,3,3,7,2,1,521,377,458.0,328.0,0.0,0.0,12,8,0.0,0.0,4,4,2,0,2,1,11,10,0,1,0,0,0,0,26,17
2527,2017-06-11,03:00,AUSTRALIA & OCEANIA - WORLD CUP,2018,New Caledonia,Fiji,QUALIFICATION ,1,0,2,1,2.6,2.16,4.1,2.8,2.12,3.75,1.36,2.85,1.36,2.85,0.0,0.0,0,0,2.65,1.42,2.65,1.42,0.0,0.0,0,0,6.5,1.08,6.5,1.08,1.9,3.5,3.5,2.1,3.35,3.1,1.24,1.24,1.77,1.3,1.26,1.63,1.8,1.93,1.74,1.98,1.03,11.5,1.04,11.00,1.06,8.8,1.07,8.40,1.26,3.5,1.26,3.5,1.42,2.85,1.46,2.75,1.85,1.85,1.85,1.85,2.46,1.54,2.60,1.50,3.25,1.29,3.25,1.30,5.0,1.17,5.30,1.16,6.3,1.1,6.3,1.1,0.0,0.0,0,0,8.7,1.03,10.50,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.5,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,11.0,17.0,33.0,7.5,7.0,12.0,26.0,9.5,8.5,14.0,33.0,15.0,15.0,24.0,56.0,81.0,61.0,81.0,151.0,30.0,29.0,51.0,111.0,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2017-06-11,13:00,EUROPE - WORLD CUP,2018,Finland,Ukraine,QUALIFICATION,0,0,1,2,5.5,1.91,2.75,4.5,2.05,2.75,1.62,2.2,1.50,2.50,0.0,0.0,0,0,3.75,1.25,3.40,1.30,0.0,0.0,0,0,13.0,1.04,10.00,1.06,5.0,3.2,1.95,4.2,3.1,2.0,1.85,1.36,1.18,1.83,1.38,1.25,2.25,1.57,2.0,1.75,1.13,6.0,1.10,7.50,1.13,5.5,1.13,6.00,1.53,2.38,1.40,2.75,1.98,1.86,1.75,2.08,2.7,1.44,2.30,1.60,4.34,1.22,3.60,1.29,5.5,1.14,4.33,1.20,9.7,1.03,8.00,1.08,13.0,1.04,10.00,1.06,19.0,1.01,16.00,1.01,26.0,1.01,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.3,1.32,3.8,1.25,2.25,1.63,6.0,1.13,1.65,2.2,13.0,1.05,1.32,3.3,22.0,1.02,1.17,5.0,0.0,0.0,1.1,6.8,0.0,0.0,1.05,10.5,6.0,5.0,7.5,15.0,9.0,6.0,9.5,19.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,101.0,41.0,41.0,81.0,251.0,201.0,151.0,201.0,451.0,501.0,48,52,5,7,0,0,0,0,0,3,3,4,2,0,193,227,152.0,193.0,5,4,0.0,0.0,3,1,1,0,3,0,5,8,0,1,0.0,0.0,0,0,6,17,51,49,9,13,0,0,0,0,2,6,5,6,2,1,417,415,340.0,335.0,0.0,0.0,11,8,0.0,0.0,4,2,2,0,4,1,12,13,2,4,0,0,0,0,14,27
2529,2017-06-11,13:00,EUROPE - WORLD CUP,2018,Ireland,Austria,QUALIFICATION,0,1,1,1,3.1,1.95,4.33,3.25,2.0,3.6,1.57,2.25,1.50,2.50,0.0,0.0,0,0,3.75,1.25,3.50,1.29,0.0,0.0,0,0,11.0,1.05,11.0,1.05,2.25,3.2,3.7,2.5,3.1,2.9,1.29,1.36,1.67,1.42,1.38,1.55,2.1,1.67,2.0,1.75,1.11,6.5,1.10,7.50,1.12,5.8,1.11,6.40,1.5,2.5,1.44,2.63,1.82,2.01,1.68,2.18,2.5,1.5,2.35,1.57,4.04,1.25,3.40,1.32,5.0,1.17,4.50,1.18,8.9,1.05,7.40,1.09,13.0,1.04,11.00,1.05,18.0,1.01,15.00,1.01,26.0,1.01,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.52,2.42,1.88,2.05,1.38,3.0,2.5,1.5,1.19,4.5,3.9,1.24,1.1,7.0,6.0,1.13,0.0,0.0,10.5,1.06,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,51.0,21.0,21.0,41.0,81.0,101.0,81.0,126.0,301.0,51.0,51.0,81.0,201.0,401.0,53,47,6,3,0,0,0,0,0,2,4,0,2,1,172,159,145.0,128.0,8,7,0.0,0.0,2,4,1,1,1,0,8,5,2,0,0.0,0.0,0,0,13,16,54,46,17,11,0,0,0,0,1,3,9,4,7,4,323,295,262.0,228.0,0.0,0.0,14,11,0.0,0.0,6,6,2,1,2,0,13,9,2,0,0,0,0,0,25,32
2530,2017-06-11,13:00,EUROPE - WORLD CUP,2018,Moldova,Georgia,QUALIFICATION,2,0,2,2,4.33,1.91,3.0,3.6,1.95,3.4,1.57,2.25,1.57,2.25,0.0,0.0,0,0,3.75,1.25,3.75,1.25,0.0,0.0,0,0,11.0,1.05,11.0,1.05,3.8,3.1,2.25,3.0,3.0,2.5,1.67,1.38,1.29,1.55,1.4,1.4,2.2,1.62,2.05,1.7,1.11,6.5,1.11,6.5,1.13,5.4,1.13,6.00,1.53,2.38,1.50,2.50,1.88,1.94,1.75,2.08,2.7,1.44,2.50,1.50,4.3,1.23,3.60,1.29,5.5,1.14,5.00,1.17,9.3,1.04,8.00,1.08,13.0,1.04,13.0,1.04,18.0,1.01,16.00,1.01,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.6,1.48,3.1,1.35,2.05,1.88,4.8,1.18,1.5,2.5,7.0,1.1,1.24,3.9,0.0,0.0,1.13,6.0,0.0,0.0,1.05,11.0,0.0,0.0,0.0,0.0,6.5,5.5,9.0,21.0,8.0,6.0,9.5,21.0,17.0,13.0,19.0,41.0,41.0,41.0,51.0,81.0,41.0,51.0,81.0,251.0,126.0,101.0,151.0,351.0,301.0,45,55,5,7,0,0,0,0,3,2,2,3,0,2,137,196,97.0,160.0,14,7,0.0,0.0,0,5,2,1,2,1,12,6,0,0,0.0,0.0,0,0,13,11,39,61,9,22,0,0,0,0,4,7,2,11,3,4,233,415,158.0,346.0,0.0,0.0,24,15,0.0,0.0,1,6,2,3,5,2,22,12,1,2,0,0,0,0,27,22
